active,byline,city,currency,description,end_date,funded_amt,funded_pct,headline,state,title,url
0,,,,Three future technology stars and their robot are travelling to the USA to represent New Zealand at First Lego League World Festival.,,,,Team Antimatter NZ Goes to First Lego League World Festival,,Team,https://www.kickstarter.com/projects/804324717/team-antimatter-nz-goes-to-first-lego-league-world?ref=category
0,,,,Pi Pan is our Raspberry Pi case that features a variety of lids and mounting brackets to fit a variety of uses. Student discounts!,,,,Pi Pan: A Raspberry Pi Case with Options,,Pi Pan:,https://www.kickstarter.com/projects/623569705/pi-pan-a-raspberry-pi-case-with-options?ref=category
0,,,,"$10,000 will help us purchase the latest computers and equipment for our new internet cafe in Chicago's Back of the Yards neighborhood.",,,,LEVEL: Bringing internet cafes to underserved communities,,LEVEL:,https://www.kickstarter.com/projects/394042881/level-bringing-internet-cafes-to-underserved-commu?ref=category
0,,,,"Super efficient Personal Solar Power Station to
charge your iPad, iPhone or any other smart phone. 
With excellent reading light.",,,,WakaWaka Power: the Best Compact Solar Power Station & Light,,WakaWaka Power:,https://www.kickstarter.com/projects/wakawakalight/wakawaka-power-the-best-compact-solar-power-statio?ref=category
0,,,,"Activity tracker designed for soccer. Unlike many others, MySkills Player lets you keep track of Assists, Recoveries and Goals.",,,,My Skills Revolutionary Football Soccer Analytics.,,My,https://www.kickstarter.com/projects/bychromatic/my-skills-revolutionary-football-soccer-analytics?ref=category
0,,,,L8 connects via bluetooth to your smartphone to displays by light codes everything that happens through the internet and in your life.,,,,L8 SmartLight :: The SoundLess Speaker :: for Phone/PC,,L8 SmartLight :: The SoundLess Speaker ::,https://www.kickstarter.com/projects/l8smartlight/l8-smartlight-the-soundless-speaker?ref=category
0,,,,How do we fix our National Budget Deficit and Debt? Help us build a website that helps America explore the answers to build our future.,,,,Visual Budget - an Interactive Guide to the Federal Budget,,Visual Budget -,https://www.kickstarter.com/projects/highermedia/visual-budget-an-interactive-guide-to-the-federal?ref=category
0,,,,Micro-invest in a geo-based iPad app that allows viewers to discover and support innovative building projects that improve the living standards of all,,,,Open Architecture: An app that gives a damn.,,Open Architecture:,https://www.kickstarter.com/projects/1590739840/open-architecture-an-app-that-gives-a-damn?ref=category
0,,,,"Create 3D metal objects by using the 3DMetalCreator! No electricity, computer or software required. Limited only by your imagination.",,,,3DMetalCreator,,3DMetalCreator,https://www.kickstarter.com/projects/1795659330/3dmetalcreator?ref=category
0,,,,"Help us retire a laptop, buy a break&shear, and shelter our robot!",,,,Lincoln College Prep FIRST Robotics Team - Tigerbytes 1775,,Lincoln College Prep FIRST Robotics Team -,https://www.kickstarter.com/projects/1750140932/lincoln-college-prep-first-robotics-team-tigerbyte?ref=category
0,,,,Putting Big Screen Gaming In Your Pocket.,,,,GameStick: The Most Portable TV Games Console Ever Created,,GameStick:,https://www.kickstarter.com/projects/872297630/gamestick-the-most-portable-tv-games-console-ever?ref=category
0,,,,"""Now, everyone can create beautiful mobile apps, right on their smartphone. This product will take the world by storm.""",,,,create kick-ass mobile apps on your smartphone: adsy,,create kick-ass mobile apps on your smartphone:,https://www.kickstarter.com/projects/ftubiermont/adsyme-create-and-share-beautiful-mobile-apps-on-t?ref=category
0,,,,KickStarter project research data provided in spreadsheet format along with expansion of the PowerKickers.com website for information.,,,,Powerkickers - KickStarter project research data,,Powerkickers -,https://www.kickstarter.com/projects/674003445/powerkickers-kickstarter-project-research-data?ref=category
0,,,,Conservation Innovation - GPS tracking reptiles in a city to study the impacts of urbanisation on Australian native animals,,,,Perth's Urban Reptile Ecology - Tracking Reptiles in a City,,Perth's Urban Reptile Ecology -,https://www.kickstarter.com/projects/ashleighwolfe/perths-urban-reptile-ecology-tracking-reptiles-in?ref=category
0,,,,The gMIX is a four-channel stereo mixer that runs entirely without batteries. Awesome for mixing anything with a headphone jack!,,,,gMIX - the 4 Channel Stereo Mixer Without Batteries!,,gMIX -,https://www.kickstarter.com/projects/91711176/gmix-the-4-channel-stereo-mixer-without-batteries?ref=category
0,,,,"ChargeDrive is the world's most versatile phone accessory. It's a Phone Charger Cable, Flash Drive, and Tripod Mount all in one.",,,,"ChargeDrive: The Charger Cable, Flash Drive, & Tripod Mount!",,"ChargeDrive: The Charger Cable, Flash Drive,",https://www.kickstarter.com/projects/1946530531/chargedrive-the-charger-cable-flash-drive-and-trip?ref=category
0,,,,"A UK National Science + Engineering Competition Finalist, award-winning, and multi-purpose shuttle!",,,,P.i - The First High-Quality Weather Balloon Shuttle,,P.i - The First High-,https://www.kickstarter.com/projects/aeronautical-al/pi-the-first-high-quality-weather-balloon-shuttle?ref=category
0,,,,A tracking system that lets students seamlessly check camera gear in and out of the equipment room and secures the equipment from theft,,,,RFID Check Out System,,RFID,https://www.kickstarter.com/projects/894322548/rfid-check-out-system?ref=category
0,,,,"InteractBuilder 3.0 is a revolutionary desktop and tablet app used to create tablet, desktop and smart phone apps without programming.",,,,InteractBuilder 3.0: Apps Without Programming,,InteractBuilder 3.0:,https://www.kickstarter.com/projects/532972293/interactbuilder-30-interactive-apps-without-progra?ref=category
0,,,,We want to custom build remote-triggered HD video cameras to record the secret lives of mountain lions in western Wyoming.,,,,Teton Cougar Project,,Teton Cougar Project,https://www.kickstarter.com/projects/465576563/teton-cougar-project?ref=category
0,,,,"Une application mobile pour faire du tourisme gourmand partout au Québec, là où ça goûte bon.",,,,Application mobile pour tourisme gourmand Ça Goûte Bon,,Application,https://www.kickstarter.com/projects/cagoutebon/application-mobile-pour-tourisme-gourmand-ca-goute?ref=category
0,,,,"Let's build a searchable, archivable, database of AWDG events, talks, videos, members, and supporters.",,,,Official AWDG Website,,Official AWDG Website,https://www.kickstarter.com/projects/jcornelius/official-awdg-website?ref=category
0,,,,"In December we're sending a TARDIS to The Edge of Space.
We've done it before...but this time it's going to be Bigger, Faster & Higher",,,,TARDIS: The Edge of Space Project II,,TARDIS:,https://www.kickstarter.com/projects/261431757/tardis-the-edge-of-space-project-ii?ref=category
0,,,,A historic guidebook making Newport's unique past accessible at anytime to anyone with a web-enabled device.,,,,Explore Historic Newport,,Explore Historic Newport,https://www.kickstarter.com/projects/nhs/explore-historic-newport?ref=category
0,,,,Audiophile grade in-ear headphones with athletic stability and a naturally comfortable design.,,,,Fujisan - Premium In-Ear Headphones by Telos Acoustics,,Fujisan - Premium In-,https://www.kickstarter.com/projects/telosacoustics/fujisan-premium-in-ear-headphones-by-telos-acousti?ref=category
0,,,,"ColumbusMakesIT brings Artisans, Educators, Tinkerers and Startups to collaborate and MAKE a Center for Creativity and Entrepreneurship",,,,MakersUnited!  Value the Craft,,MakersUnited!,https://www.kickstarter.com/projects/columbusmakesit/makersunited-value-the-craft?ref=category
0,,,,Connect with your campus like never before - see everything going on and get the college experience that you deserve!,,,,"Amuse Me ""Your College Experience""",,Amuse,https://www.kickstarter.com/projects/413858690/amuse-me-your-college-experience?ref=category
0,,,,"Simple, elegant, and compact.
Point, click, navigate... feel",,,,Aerion Mouse - Next Generation Mouse,,Aerion Mouse -,https://www.kickstarter.com/projects/1392761105/aerion-mouse-next-generation-mouse?ref=category
0,,,,"Prodigy Hoops are the next generation of LED Smart Hoops and Flow Props. Innovated, Intelligent, and most importantly....affordable",,,,Prodigy Hoops & Flow Props,,Prodigy,https://www.kickstarter.com/projects/328726802/prodigy-hoops-and-flow-props?ref=category
0,,,,Revamped and improved application cookbooks to make deploying code delightful.,,,,Delightful Application Deployment with Chef,,Delightful,https://www.kickstarter.com/projects/coderanger/delightful-application-deployment-with-chef?ref=category
0,,,,"Slobbr is an iOS app which intersects community, information and retail for dog lovers, who choose to live life with their dog.",,,,Slobbr ~ Live Life With Your Dog,,Slobbr,https://www.kickstarter.com/projects/slobbr/slobbr-live-life-with-your-dog?ref=category
0,,,,"Cuddly plush creature, powered by your iPhone or iPod Touch.  Ubooly responds to voice input and is full of adventure.",,,,Ubooly - iPhone / iPad plush toy,,Ubooly -,https://www.kickstarter.com/projects/73256377/ubooly-iphone-ipad-plush-toy?ref=category
0,,,,"The app that boosts you to reach your goals with the help of your friends, by sharing selfie photos of your achievements.",,,,The Booster App - Let Your Friends Help You Get Motivation,,The Booster App -,https://www.kickstarter.com/projects/1007995024/the-booster-app-let-your-friends-help-you-get-moti?ref=category
0,,,,"Tech startups are thriving in Newcastle, and the community needs a venue dedicated to innovation, education and events.",,,,Campus North - The Home of Startups in the North of England,,Campus North -,https://www.kickstarter.com/projects/paulsmith/campus-north-the-home-of-startups-in-the-north-of?ref=category
0,,,,"A new, inventive and sustainable way to do Pipelines!",,,,TOHL: Elevating Infrastructure,,TOHL:,https://www.kickstarter.com/projects/tohl/tohl-elevating-infrastructure?ref=category
0,,,,GoBe Groups is a free-to-use application that allows users to create new or join pre-existing groups depending on their interests.,,,,GoBe Groups,,GoBe Groups,https://www.kickstarter.com/projects/1984402299/gobe-groups?ref=category
0,,,,VirtuLessons makes it easy to study music in the comfort and convenience of your own home by taking interactive music lessons online.,,,,VirtuLessons- Learn Music With Online Lessons,,VirtuLessons-,https://www.kickstarter.com/projects/1826558297/virtulessons?ref=category
0,,,,Newest smartphone App technology to teach and learn about Plants and Trees around the world - Just with a picture of a leaf!,,,,Quest for iBoPlanet,,Quest for iBoPlanet,https://www.kickstarter.com/projects/taglierre/quest-for-iboplanet?ref=category
0,,,,"The VFE Pedals RUP is the ultimate multiband distortion for any electronic instrument - bass, guitar, synth, and more.",,,,VFE Pedals RUP - Multiband Distortion Pedal,,VFE Pedals RUP -,https://www.kickstarter.com/projects/vfepedals/vfe-pedals-rup-multiband-distortion-pedal?ref=category
0,,,,"LOVELAND will be a million square inches of real space in Detroit, Michigan that can be purchased & created on physically or virtually for $1 an inch.",,,,LOVELAND Round 2: You've Got Inches In Detroit!,,LOVELAND Round 2:,https://www.kickstarter.com/projects/jerry/loveland-2-first-there-inch-a-thousand-then-ther?ref=category
0,,,,"""Indiepedal"" is a student project which aims to design and build a working prototype of a human powered sustainable energy generator.",,,,Indiepedal // Clean & Sustainable Energy,,Indiepedal,https://www.kickstarter.com/projects/547097889/indiepedal-clean-and-sustainable-energy?ref=category
0,,,,Get Napwell: The world's first sunrise sleep mask that helps you nap well.,,,,Napwell: The World's First Napping Mask,,Napwell:,https://www.kickstarter.com/projects/2011830108/napwell-the-worlds-first-napping-mask?ref=category
0,,,,The Gotta-Potty Mat is a pressure mat with speaker and wireless receiver that alerts you up to 200ft when your dog is at your door.,,,,"Gotta Potty Wireless, Recordable, Dog Potty Training Alarm",,"Gotta Potty Wireless, Recordable,",https://www.kickstarter.com/projects/1550714304/gotta-potty-wireless-recordable-dog-potty-training?ref=category
0,,,,"Learn about reflection, refraction and absorption of light by playing with a fun, re-configurable periscope.",,,,Up Periscope!,,Up Periscope!,https://www.kickstarter.com/projects/805298412/up-periscope?ref=category
0,,,,An interactive storytelling website documenting a year of revolution in Egypt through compelling personal stories and social media.,,,,18 Days in Egypt,,18,https://www.kickstarter.com/projects/18days/18-days-in-egypt?ref=category
0,,,,"Two friends from high school hope to compete in the International Baja 1000, the longest non-stop point to point race in the world.",,,,DS ProClass Racing Teams - SCORE Baja 1000 UTV,,DS ProClass Racing Teams -,https://www.kickstarter.com/projects/baja1000/baja-1000-off-road-race-team?ref=category
0,,,,The MicroView is the first chip-sized Arduino compatible that lets you see what your Arduino is thinking using a built-in OLED display.,,,,MicroView: Chip-sized Arduino with built-in OLED Display!,,MicroView: Chip-sized Arduino with built-,https://www.kickstarter.com/projects/1516846343/microview-chip-sized-arduino-with-built-in-oled-di?ref=category
0,,,,The only thing standing between veterans and their next great mission is access to the right information and resources.,,,,A digital library to build incredible post-military careers,,A digital library to build incredible post-,https://www.kickstarter.com/projects/vettechtrek/a-digital-library-to-build-incredible-post-militar?ref=category
0,,,,We are building a low cost camera platform so hackers and makers like you can build your own network camera.,,,,Hackacam: Hackable Camera Platform,,Hackacam:,https://www.kickstarter.com/projects/761738591/hackacam-hackable-camera-platform?ref=category
0,,,,"Flexible 3D Printing Filaments from your trusted filament source, Zen Toolworks.",,,,Zen Toolworks Flexible 3D Printing Filament,,Zen,https://www.kickstarter.com/projects/zentoolworks/zen-toolworks-flexible-3d-printing-filament?ref=category
0,,,,"Technology Education. Summer Tech Camp, Home Of The Future Tech Genius.",,,,Technology Summer Camp,,Technology Summer Camp,https://www.kickstarter.com/projects/2041975850/technology-summer-camp?ref=category
0,,,,"Turn loads on and off with your Arduino!  Use 5V to control up to 100V.  Add a motor, solenoid, or get creative!",,,,Super Simple Arduino Load Driver,,Super,https://www.kickstarter.com/projects/323660810/super-simple-arduino-motor-driver?ref=category
0,,,,"Cultural relics of the 3d data and interaction by app or browser. More than 200 years history of stone carving art. 
download print",,,,TEAR OF IMPERIAL CITY,,TEAR,https://www.kickstarter.com/projects/1297366099/fusion-of-jike-3d?ref=category
0,,,,A student project to capture HD images and 3D video of the 2012 Annular Solar Eclipse from 20 miles above the Earth's surface.,,,,The Boonville Space Program: ECLIPSE 2012 Mission,,The Boonville Space Program:,https://www.kickstarter.com/projects/989093552/the-boonville-space-program-eclipse-2012-mission?ref=category
0,,,,The first community engagement effort for the world's first 3D print shop company.,,,,"3D print shops in Vermont, and soon near YOU!",,"3D print shops in Vermont,",https://www.kickstarter.com/projects/danielalderriley/3d-print-shops-in-vermont-and-soon-near-you?ref=category
0,,,,"Open access to the internet in downtown Paonia and at the Paonia town park, compliments of the Delta County Library District.",,,,"Library Sponsored Public Hotspots for Paonia, CO",,"Library Sponsored Public Hotspots for Paonia,",https://www.kickstarter.com/projects/1360234848/library-sponsored-public-hotsots-for-paonia-co?ref=category
0,,,,"Sleepion stimulates sight, hearing, and smell to deepen sleep for resting the mind and body.",,,,Sleepion - Stimulate the Senses to Induce Better Sleep,,Sleepion -,https://www.kickstarter.com/projects/61718886/sleepion-stimulate-the-senses-to-induce-better-sle?ref=category
0,,,,A FREE Living and Evolving Dictionary to help the Balinese language continue to Live and Evolve (and be a model for others),,,,"BASA bali: Gongs, Batik & Sate: WIKI tools for Balinese",,"BASA bali: Gongs, Batik & Sate:",https://www.kickstarter.com/projects/1762259619/gongs-batik-and-sate-wiki-tools-for-balinese?ref=category
0,,,,This product will keep lefties from smudging their writing and dirtying their hand with hard to get off ink and lead.,,,,South Paw Protector,,South Paw Protector,https://www.kickstarter.com/projects/1199752982/south-paw-protector?ref=category
0,,,,"Stay connected to life, THINGY can assist in making your day to day life run smoother (with swag) by solving life's simplest issues.",,,,THINGY -- A Bluetooth device for everyday life - PSOC BTLE,,THINGY -- A Bluetooth device for everyday life -,https://www.kickstarter.com/projects/1867719983/thingy-a-bluetooth-device-for-everyday-life-psoc-b?ref=category
0,,,,Hack your body's natural sleep biorhythms with intelligent bed cooling & warming - wake up more refreshed & obsolete the alarm clock,,,,BedJet v2: Sleep inducing climate control just for your Bed,,BedJet v2:,https://www.kickstarter.com/projects/1430799669/bedjet-v2-sleep-inducing-climate-control-just-for?ref=category
0,,,,"Let's send a helium filled weather balloon to 100,000ft with a GoPro camera, a monkey* and some tracking gear.

*actually, no monkey",,,,Starduster - Photographing Earth from Near-Space,,Starduster - Photographing Earth from Near-,https://www.kickstarter.com/projects/bujw/starduster?ref=category
0,,,,The WHIZZKIT Electronic Builder's Kit is designed to give hours of fun and a pathway for anyone wishing to get started in electronics,,,,WHIZZKIT Electronic Builder's Kit,,WHIZZKIT,https://www.kickstarter.com/projects/1152873504/whizzkit-electronic-buliders-kit?ref=category
0,,,,"How much air-time do women and men take in your meetings, conversations and media? Use GenderTimer to find out.",,,,"Time to Listen, Mister! - GenderTimer",,"Time to Listen, Mister! -",https://www.kickstarter.com/projects/1983554614/time-to-listen-mister-gendertimer?ref=category
0,,,,"At multiple lengths up to 8 feet, the modular CarryOn Jib packs up to a compact 22 inches, going anywhere your projects take you.",,,,"CarryOn Jib - The Most Compact, yet Full-Sized Camera Crane",,"CarryOn Jib - The Most Compact, yet Full-",https://www.kickstarter.com/projects/proamusa/carryon-jib-the-most-compact-yet-full-sized-camera?ref=category
0,,,,Learn how to program your own applications and games on this open-source hand-held console.,,,,"Open-source programmable hand-held console, FEZ Game-O",,"Open-source programmable hand-held console, FEZ Game-",https://www.kickstarter.com/projects/1359959821/open-source-programmable-hand-held-console?ref=category
0,,,,Tu també pots formar part del projecte! Ajuda'ns amb el nou cotxe elèctric de competició: el CAT09e.,,,,ETSEIB Motorsport UPC Barcelona CAT09e Formula Student,,ETSEIB,https://www.kickstarter.com/projects/1845609135/etseib-motorsport-upc-barcelona-cat09e-formula-stu?ref=category
0,,,,"Decentralized, peer-to-peer Git repositories aka ""Git meets Bitcoin""",,,,Gitchain,,Gitchain,https://www.kickstarter.com/projects/612530753/gitchain?ref=category
0,,,,Affordable audiophile headphones with ultra comfortable omnidirectional articulating ear cups.,,,,Aequus | Customizable Planar Magnetic Headphones,,Aequus,https://www.kickstarter.com/projects/cjhughes/aequus-customizable-planar-magnetic-headphones?ref=category
0,,,,The EX¹ makes printing circuits as quick and easy as printing a photo - allowing you to print on the material of your choice.,,,,The EX¹ - rapid 3D printing of circuit boards,,The EX¹ -,https://www.kickstarter.com/projects/cartesianco/the-ex1-rapid-3d-printing-of-circuit-boards?ref=category
0,,,,PixelPusher lets you light up and program thousands of dazzling multicolor LEDs from anywhere with a network connection.,,,,PixelPusher: Intelligent Networked LED Controller,,PixelPusher:,https://www.kickstarter.com/projects/1319139499/pixelpusher?ref=category
0,,,,"Using NASA space suit technology, Lukla brings you the Endeavour- the thinnest, warmest, and most breathable jacket of its kind.",,,,Lukla Endeavour- Outerwear for the 21st Century Adventurer,,Lukla Endeavour-,https://www.kickstarter.com/projects/1338531979/lukla-endeavour-outerwear-for-the-21st-century-adv?ref=category
0,,,,Mommy's ToolBox is a monthly subscription of 4-5 samples for Mommy & baby filled with necessities delivered right to your front door.,,,,Launching Mommy's ToolBox,,Launching Mommy's ToolBox,https://www.kickstarter.com/projects/1627157833/launching-mommys-toolbox?ref=category
0,,,,"It's an application that texts people random facts. 

P.S. You won't know what fact until you send it!",,,,"Help us support our app ""fact""",,Help,https://www.kickstarter.com/projects/1107294830/help-us-support-our-app-fact?ref=category
0,,,,"Based on the concept of a digital Swiss Knife, KiiTAG 2 offers the functionality of multiple devices in one compact and sleek solution.",,,,KiiTAG 2 – Digital Swiss Knife for Android and iOS,,KiiTAG,https://www.kickstarter.com/projects/1210699059/kiitag-2-digital-swiss-knife-for-android-and-ios?ref=category
0,,,,"I am looking to raise money for a class website that students and parents can access videos, homework assignments, and much more.",,,,A website for my classroom.,,A,https://www.kickstarter.com/projects/1057983653/a-website-for-my-classroom?ref=category
0,,,,"Un bureau contemporain art déco intégrant une machine tactile grand format tournant sous android. La naissance du ""Mobilier Connecté"".",,,,"""Le Bureau Connecté"" par Martin-Lecomte Mobilier Connecté",,"""Le Bureau Connecté"" par Martin-",https://www.kickstarter.com/projects/1905843290/le-bureau-connecte-par-martin-lecomte-mobilier-con?ref=category
0,,,,Can people’s behavior and decisions regarding energy use be measurably affected by real time energy monitoring?,,,,"Changing Households, Changing Communities",,"Changing Households,",https://www.kickstarter.com/projects/354717666/changing-households-changing-communities?ref=category
0,,,,"The current low-cost hosting provider has been having reliability issues with their DNS server, making LbNA frequently unavailable.",,,,Help Move LbNA to a New Home,,Help,https://www.kickstarter.com/projects/814328749/help-move-lbna-to-a-new-home?ref=category
0,,,,Music and Phone Calls anywhere with SQueo™: Stylish / Ultra-Light Waterproof / Sand Proof Bluetooth Speaker. With Mag Connector & Cord,,,,SQueo: Advanced Waterproof Bluetooth Speaker,,SQueo:,https://www.kickstarter.com/projects/1013773578/squeo-advanced-waterproof-bluetooth-speaker?ref=category
0,,,,This is how Sherline should have done it.,,,,Affordable Sherline / Taig ATC spindle head,,Affordable,https://www.kickstarter.com/projects/19659206/affordable-sherline-atc-spindle-head?ref=category
0,,,,Mesmerizing. NeoLev™ Board is a small hovering board which levitates above a surface and can hover in place or move back and forth.,,,,NeoLev™ - Hovering Board Toy That Actually Levitates!,,NeoLev™ -,https://www.kickstarter.com/projects/neolevboard/neolevtm-miniature-hovering-board?ref=category
0,,,,"For my senior project, I plan to build a Dobsonian Reflector Telescope that will allow me to view all kinds of celestial bodies.",,,,Telescope Senior Project - Elkins High School - 2015,,Telescope Senior Project - Elkins High School -,https://www.kickstarter.com/projects/533569161/telescope-senior-project-elkins-high-school-2015?ref=category
0,,,,WeBoard is a simple keyboard app for Apple Watch & Android Wear. It uses sensors to make typing simple.,,,,WeBoard - Simple Keyboard for Apple Watch & Android Wear,,WeBoard -,https://www.kickstarter.com/projects/erikgroset/weboardtm-apple-watch-android-wear-sensor-based-ke?ref=category
0,,,,Ever wanted to keep track of upcoming or current video game titles and stay up to date on news related to them?,,,,Game Tracker iPhone App,,Game,https://www.kickstarter.com/projects/1479227317/game-tracker-iphone-app?ref=category
0,,,,Kindle a fire in the hearts of young makers by funding free make-and-take pressure sensitive switch kits for the Detroit Maker Faire.,,,,Pressure Sensing Switch Make and Take,,Pressure,https://www.kickstarter.com/projects/2070729777/pressure-sensing-switch-make-and-take?ref=category
0,,,,"Emphasize and bring Science, Technology, and Engineering, to a group of High School students and their community through robot building",,,,Atlantic High School - FIRST Robotics South FL Regional,,Atlantic High School -,https://www.kickstarter.com/projects/603202958/atlantic-high-school-first-robotics-south-fl-regio?ref=category
0,,,,Help the Western Center Academy (a STEM school in Southern California) purchase Raspberry Pi kits for our students.,,,,Western Center Academy's Raspberry Pi Makerspace,,Western,https://www.kickstarter.com/projects/1208144179/western-center-academys-raspberry-pi-makerspace?ref=category
0,,,,Help 8 children from the Netherlands make their dream come true: participating at the open Canadian Championships in Toronto.,,,,First Lego League Team Krulle-Go!,,First Lego League Team Krulle-,https://www.kickstarter.com/projects/729624760/first-lego-league-team-krulle-go?ref=category
0,,,,"Ultra-thin, light, portable and free-standing. Users can easily unfold it, adding one to two extra screens to their computer.",,,,Slidenjoy - Double or triple your screens,,Slidenjoy -,https://www.kickstarter.com/projects/slidenjoy/slidenjoy-double-or-triple-your-screens?ref=category
0,,,,"Robodance 5 makes telepresence robots affordable and with the help of the EPOC EEG headset, accessible to the physically disabled.",,,,"Robodance 5, telepresence robotics for all esp. the disabled",,"Robodance 5,",https://www.kickstarter.com/projects/robots/robodance-5-telepresence-robotics-for-all-esp-the?ref=category
0,,,,The Imaginary Marching Band is a series of open-source wearable instruments that allow people to create real music through pantomime.,,,,The Imaginary Marching Band New MODEL!,,The,https://www.kickstarter.com/projects/348614920/the-imaginary-marching-band-new-model-0?ref=category
0,,,,"No more wires!  Slice, store, and 3D print straight from your tablet or phone.",,,,AstroPrint™: Wireless 3D Printing Software,,AstroPrint™:,https://www.kickstarter.com/projects/306530051/astroprinttm-wireless-3d-printing-software?ref=category
0,,,,We've built the ultimate personalized radio but need your help to share it with the world!,,,,Mad Genius Radio,,Mad Genius Radio,https://www.kickstarter.com/projects/858903450/mad-genius-radio?ref=category
0,,,,An online video course that teaches you how to create iPhone apps from scratch!,,,,Learn iPhone App Development,,Learn,https://www.kickstarter.com/projects/taylorbeck/learn-iphone-app-development?ref=category
0,,,,iRBeacon: smarter remote for a smarter home,,,,iRBeacon - smarter remote for a smarter home,,iRBeacon -,https://www.kickstarter.com/projects/1457666047/irbeacon-smarter-remote-for-a-smarter-home?ref=category
0,,,,"The Velocity Grill is a wood fired grill that reaches temperatures of 1,000 degrees in minutes with only 2 pieces of wood.",,,,The Velocity Grill - The Ultimate Wood Fired Grill,,The Velocity Grill -,https://www.kickstarter.com/projects/468410123/the-velocity-grill-the-ultimate-wood-fired-grill?ref=category
0,,,,"Spotter brings local advertising opportunities to local advertisers, simplifying the local media buying process to a single point.",,,,Spotter: Online Local Advertising Media Placement Platform,,Spotter:,https://www.kickstarter.com/projects/dustinstorm/spotter-online-local-advertising-media-placement-p?ref=category
0,,,,The 2010 class of hackNY Fellows is raising money to help expand the program.,,,,hackNY: 2010 alumni support the 2011 Fellows,,hackNY:,https://www.kickstarter.com/projects/1226739310/hackny-2010-alumni-support-the-2011-fellows?ref=category
0,,,,LumoPad is a glowing drawing pad for the dark consisting of only phosphorescent material and an LED.,,,,LumoPad - The First Luminescent Drawing Board,,LumoPad -,https://www.kickstarter.com/projects/823530440/lumopad-the-first-luminescent-drawing-board?ref=category
0,,,,"Use your brainwaves to help you rest, guided by soothing music and fading lights. Lucid dreaming and meditation versions available.",,,,NeuroDreamer sleep mask,,NeuroDreamer sleep mask,https://www.kickstarter.com/projects/maltman23/neurodreamer-sleep-mask-0?ref=category
0,,,,"A £6 LED board for the Raspberry Pi, ideal for beginners and those wanting to learn to solder and program. Brilliant for education.",,,,MyPiFi LED board FINAL HOURS,,MyPiFi,https://www.kickstarter.com/projects/mypifi/mypifi-led-board?ref=category
0,,,,"The ultimate take anywhere pocket tool! Lift tabs, pop tops, and keep track of your keys!",,,,Keynade,,Keynade,https://www.kickstarter.com/projects/936650420/keynade?ref=category
0,,,,"Allow iOS devices to benefit from your existing professional grade high precession GNSS receiver -Trimble, Topcon, John Deere etc",,,,Connect any high precision GPS/GNSS to iOS via Bluetooth,,Connect,https://www.kickstarter.com/projects/1101202238/connect-any-high-precision-gnss-unit-over-bluetoot?ref=category
0,,,,FamilyDen is a new Website and Mobile app that is trying to help keep families organized and connected!,,,,FamilyDen - Family Organizer,,FamilyDen -,https://www.kickstarter.com/projects/1929242629/familyden-family-organizer?ref=category
0,,,,An open source tracking device based on the Arduino platform.,,,,Open Source Tracking Device,,Open,https://www.kickstarter.com/projects/dsscircuits/open-source-tracking-device?ref=category
0,,,,This project is a continuation of the Ellison School First Grade Mission to Space Project Funded last year on Kickstarter.,,,,"Ellison School Mission to Space, Eagle II",,"Ellison School Mission to Space,",https://www.kickstarter.com/projects/1427706804/ellison-school-mission-to-space-eagle-ii?ref=category
0,,,,"Recently quit my job to travel the world. Currently in Asia, and have started a travel blog. I'd like to make it more professional.",,,,Making My Amateur Travel Blog Professional,,Making,https://www.kickstarter.com/projects/2067185923/making-my-amateur-travel-blog-professional?ref=category
0,,,,Elliott McFadden from Austin on 2 Wheels & Keith Byrd from Social Cycling ATX are teaming up to put on some unique spring social rides to show off ATX,,,,Discover the City on Two Wheels Spring Urban Living Rides,,Discover,https://www.kickstarter.com/projects/355975505/discover-the-city-on-two-wheels-spring-social-ride?ref=category
0,,,,"A true console with access to thousands of games from past, present and future, powered by a spiritual successor to Commodore Amiga OS.",,,,indieGO! All-in-One Retro Game Console (Raspberry Pi 3),,indieGO! All-in-,https://www.kickstarter.com/projects/681890174/indiego-all-in-one-retro-game-console-raspberry-pi?ref=category
0,,,,This research-based app that helps students design their own experiments in science class is ready for the next level!,,,,App for Students Designing their Own Experiments - take 2,,App for Students Designing their Own Experiments -,https://www.kickstarter.com/projects/1647091677/app-for-students-designing-their-own-experiments-t?ref=category
0,,,,Do you really know how you are doing?  Meaningful and continuous feedback will help you get better at the things that matter most.,,,,HowMyDoin: The future of feedback.,,HowMyDoin:,https://www.kickstarter.com/projects/howmydoin/howmydoin-the-future-of-feedback?ref=category
0,,,,citadel is a simple chrome app that enables you to edit any website on the internet and save it.,,,,citadel: edit any website and save it,,citadel:,https://www.kickstarter.com/projects/1545563087/citadel-edit-any-website?ref=category
0,,,,Produce your own filament for your 3D printer. Use recycled plastics or new pellets to create your own master-batch for extrusion.,,,,FilaFab: Desktop Filament Extrusion System,,FilaFab:,https://www.kickstarter.com/projects/1574214560/desktop-plastic-extrusion-system-for-everyone?ref=category
0,,,,"We are Davidson RobotEx, a high school robotics team competing in the BEST Robotics competition held throughout the nation.",,,,DHS RobotEx: Forging Tomorrow's Engineers,,DHS RobotEx:,https://www.kickstarter.com/projects/dhsrobotex/dhs-robotex-forging-tomorrows-engineers?ref=category
